,datasetId,startTime,endTime,value
4834,244,2018-07-21T10:00:00.000Z,2018-07-21T11:00:00.000Z,58.42
4835,244,2018-07-21T11:00:00.000Z,2018-07-21T12:00:00.000Z,57.38
4836,244,2018-07-21T12:00:00.000Z,2018-07-21T13:00:00.000Z,57.38
4837,244,2018-07-21T13:00:00.000Z,2018-07-21T14:00:00.000Z,56.89999
4838,244,2018-07-21T14:00:00.000Z,2018-07-21T15:00:00.000Z,56.34
4839,244,2018-07-21T15:00:00.000Z,2018-07-21T16:00:00.000Z,58.42
4840,244,2018-07-21T16:00:00.000Z,2018-07-21T17:00:00.000Z,59.99
4841,244,2018-07-21T17:00:00.000Z,2018-07-21T18:00:00.000Z,59.99
4842,244,2018-07-21T18:00:00.000Z,2018-07-21T19:00:00.000Z,59.99
4843,244,2018-07-21T19:00:00.000Z,2018-07-21T20:00:00.000Z,59.99
4844,244,2018-07-21T20:00:00.000Z,2018-07-21T21:00:00.000Z,58.93999
4845,244,2018-07-21T21:00:00.000Z,2018-07-21T22:00:00.000Z,57.38
4846,244,2018-07-21T22:00:00.000Z,2018-07-21T23:00:00.000Z,52.71999
4847,244,2018-07-21T23:00:00.000Z,2018-07-22T00:00:00.000Z,51.14
4848,244,2018-07-22T00:00:00.000Z,2018-07-22T01:00:00.000Z,50.28999
4849,244,2018-07-22T01:00:00.000Z,2018-07-22T02:00:00.000Z,49.89
4850,244,2018-07-22T02:00:00.000Z,2018-07-22T03:00:00.000Z,48.28
4851,244,2018-07-22T03:00:00.000Z,2018-07-22T04:00:00.000Z,48.96
4852,244,2018-07-22T04:00:00.000Z,2018-07-22T05:00:00.000Z,50.10999
4853,244,2018-07-22T05:00:00.000Z,2018-07-22T06:00:00.000Z,51.43999
4854,244,2018-07-22T06:00:00.000Z,2018-07-22T07:00:00.000Z,52.46
4855,244,2018-07-22T07:00:00.000Z,2018-07-22T08:00:00.000Z,55.0
4856,244,2018-07-22T08:00:00.000Z,2018-07-22T09:00:00.000Z,55.0
4857,244,2018-07-22T09:00:00.000Z,2018-07-22T10:00:00.000Z,55.0
4858,244,2018-07-22T10:00:00.000Z,2018-07-22T11:00:00.000Z,53.15999
4859,244,2018-07-22T11:00:00.000Z,2018-07-22T12:00:00.000Z,52.96
4860,244,2018-07-22T12:00:00.000Z,2018-07-22T13:00:00.000Z,52.67
4861,244,2018-07-22T13:00:00.000Z,2018-07-22T14:00:00.000Z,52.5
4862,244,2018-07-22T14:00:00.000Z,2018-07-22T15:00:00.000Z,52.61999
4863,244,2018-07-22T15:00:00.000Z,2018-07-22T16:00:00.000Z,52.75999
4864,244,2018-07-22T16:00:00.000Z,2018-07-22T17:00:00.000Z,53.14
4865,244,2018-07-22T17:00:00.000Z,2018-07-22T18:00:00.000Z,55.14
4866,244,2018-07-22T18:00:00.000Z,2018-07-22T19:00:00.000Z,56.18999
4867,244,2018-07-22T19:00:00.000Z,2018-07-22T20:00:00.000Z,56.85
4868,244,2018-07-22T20:00:00.000Z,2018-07-22T21:00:00.000Z,56.24
4869,244,2018-07-22T21:00:00.000Z,2018-07-22T22:00:00.000Z,53.38
4870,244,2018-07-22T22:00:00.000Z,2018-07-22T23:00:00.000Z,51.81
4871,244,2018-07-22T23:00:00.000Z,2018-07-23T00:00:00.000Z,50.2
4872,244,2018-07-23T00:00:00.000Z,2018-07-23T01:00:00.000Z,47.95
4873,244,2018-07-23T01:00:00.000Z,2018-07-23T02:00:00.000Z,47.1
4874,244,2018-07-23T02:00:00.000Z,2018-07-23T03:00:00.000Z,45.78
4875,244,2018-07-23T03:00:00.000Z,2018-07-23T04:00:00.000Z,50.22999
4876,244,2018-07-23T04:00:00.000Z,2018-07-23T05:00:00.000Z,53.60999
4877,244,2018-07-23T05:00:00.000Z,2018-07-23T06:00:00.000Z,57.53999
4878,244,2018-07-23T06:00:00.000Z,2018-07-23T07:00:00.000Z,59.93999
4879,244,2018-07-23T07:00:00.000Z,2018-07-23T08:00:00.000Z,62.43
4880,244,2018-07-23T08:00:00.000Z,2018-07-23T09:00:00.000Z,63.21
4881,244,2018-07-23T09:00:00.000Z,2018-07-23T10:00:00.000Z,62.45
4882,244,2018-07-23T10:00:00.000Z,2018-07-23T11:00:00.000Z,63.00999
4883,244,2018-07-23T11:00:00.000Z,2018-07-23T12:00:00.000Z,60.99
4884,244,2018-07-23T12:00:00.000Z,2018-07-23T13:00:00.000Z,59.5
4885,244,2018-07-23T13:00:00.000Z,2018-07-23T14:00:00.000Z,61.27
4886,244,2018-07-23T14:00:00.000Z,2018-07-23T15:00:00.000Z,58.32999
4887,244,2018-07-23T15:00:00.000Z,2018-07-23T16:00:00.000Z,58.46999
4888,244,2018-07-23T16:00:00.000Z,2018-07-23T17:00:00.000Z,58.79999
4889,244,2018-07-23T17:00:00.000Z,2018-07-23T18:00:00.000Z,58.02
4890,244,2018-07-23T18:00:00.000Z,2018-07-23T19:00:00.000Z,57.00999
4891,244,2018-07-23T19:00:00.000Z,2018-07-23T20:00:00.000Z,56.82
4892,244,2018-07-23T20:00:00.000Z,2018-07-23T21:00:00.000Z,56.1
4893,244,2018-07-23T21:00:00.000Z,2018-07-23T22:00:00.000Z,55.0
4894,244,2018-07-23T22:00:00.000Z,2018-07-23T23:00:00.000Z,58.63
4895,244,2018-07-23T23:00:00.000Z,2018-07-24T00:00:00.000Z,58.63
4896,244,2018-07-24T00:00:00.000Z,2018-07-24T01:00:00.000Z,58.63
4897,244,2018-07-24T01:00:00.000Z,2018-07-24T02:00:00.000Z,49.07999
4898,244,2018-07-24T02:00:00.000Z,2018-07-24T03:00:00.000Z,48.17
4899,244,2018-07-24T03:00:00.000Z,2018-07-24T04:00:00.000Z,50.86999
4900,244,2018-07-24T04:00:00.000Z,2018-07-24T05:00:00.000Z,53.96999
4901,244,2018-07-24T05:00:00.000Z,2018-07-24T06:00:00.000Z,60.63
4902,244,2018-07-24T06:00:00.000Z,2018-07-24T07:00:00.000Z,62.54999
4903,244,2018-07-24T07:00:00.000Z,2018-07-24T08:00:00.000Z,62.07
4904,244,2018-07-24T08:00:00.000Z,2018-07-24T09:00:00.000Z,62.02
4905,244,2018-07-24T09:00:00.000Z,2018-07-24T10:00:00.000Z,62.03
4906,244,2018-07-24T10:00:00.000Z,2018-07-24T11:00:00.000Z,62.1
4907,244,2018-07-24T11:00:00.000Z,2018-07-24T12:00:00.000Z,62.00999
4908,244,2018-07-24T12:00:00.000Z,2018-07-24T13:00:00.000Z,62.0
4909,244,2018-07-24T13:00:00.000Z,2018-07-24T14:00:00.000Z,85.0
4910,244,2018-07-24T14:00:00.000Z,2018-07-24T15:00:00.000Z,75.0
4911,244,2018-07-24T15:00:00.000Z,2018-07-24T16:00:00.000Z,61.85999
4912,244,2018-07-24T16:00:00.000Z,2018-07-24T17:00:00.000Z,62.63
4913,244,2018-07-24T17:00:00.000Z,2018-07-24T18:00:00.000Z,75.0
4914,244,2018-07-24T18:00:00.000Z,2018-07-24T19:00:00.000Z,75.0
4915,244,2018-07-24T19:00:00.000Z,2018-07-24T20:00:00.000Z,56.67
4916,244,2018-07-24T20:00:00.000Z,2018-07-24T21:00:00.000Z,56.39
4917,244,2018-07-24T21:00:00.000Z,2018-07-24T22:00:00.000Z,54.46999
4918,244,2018-07-24T22:00:00.000Z,2018-07-24T23:00:00.000Z,53.64
4919,244,2018-07-24T23:00:00.000Z,2018-07-25T00:00:00.000Z,51.57
4920,244,2018-07-25T00:00:00.000Z,2018-07-25T01:00:00.000Z,54.31
4921,244,2018-07-25T01:00:00.000Z,2018-07-25T02:00:00.000Z,54.31
4922,244,2018-07-25T02:00:00.000Z,2018-07-25T03:00:00.000Z,50.02
4923,244,2018-07-25T03:00:00.000Z,2018-07-25T04:00:00.000Z,51.43999
4924,244,2018-07-25T04:00:00.000Z,2018-07-25T05:00:00.000Z,54.43
4925,244,2018-07-25T05:00:00.000Z,2018-07-25T06:00:00.000Z,62.03999
4926,244,2018-07-25T06:00:00.000Z,2018-07-25T07:00:00.000Z,65.0
4927,244,2018-07-25T07:00:00.000Z,2018-07-25T08:00:00.000Z,65.81
4928,244,2018-07-25T08:00:00.000Z,2018-07-25T09:00:00.000Z,65.04
4929,244,2018-07-25T09:00:00.000Z,2018-07-25T10:00:00.000Z,65.65
4930,244,2018-07-25T10:00:00.000Z,2018-07-25T11:00:00.000Z,78.9
4931,244,2018-07-25T11:00:00.000Z,2018-07-25T12:00:00.000Z,65.76
4932,244,2018-07-25T12:00:00.000Z,2018-07-25T13:00:00.000Z,63.82999
4933,244,2018-07-25T13:00:00.000Z,2018-07-25T14:00:00.000Z,62.10999
4934,244,2018-07-25T14:00:00.000Z,2018-07-25T15:00:00.000Z,79.0
4935,244,2018-07-25T15:00:00.000Z,2018-07-25T16:00:00.000Z,86.0
4936,244,2018-07-25T16:00:00.000Z,2018-07-25T17:00:00.000Z,58.90999
4937,244,2018-07-25T17:00:00.000Z,2018-07-25T18:00:00.000Z,57.96
4938,244,2018-07-25T18:00:00.000Z,2018-07-25T19:00:00.000Z,86.0
4939,244,2018-07-25T19:00:00.000Z,2018-07-25T20:00:00.000Z,55.25999
4940,244,2018-07-25T20:00:00.000Z,2018-07-25T21:00:00.000Z,55.50999
4941,244,2018-07-25T21:00:00.000Z,2018-07-25T22:00:00.000Z,54.43
4942,244,2018-07-25T22:00:00.000Z,2018-07-25T23:00:00.000Z,57.6
4943,244,2018-07-25T23:00:00.000Z,2018-07-26T00:00:00.000Z,55.5
4944,244,2018-07-26T00:00:00.000Z,2018-07-26T01:00:00.000Z,54.5
4945,244,2018-07-26T01:00:00.000Z,2018-07-26T02:00:00.000Z,52.35999
4946,244,2018-07-26T02:00:00.000Z,2018-07-26T03:00:00.000Z,47.49
4947,244,2018-07-26T03:00:00.000Z,2018-07-26T04:00:00.000Z,50.14
4948,244,2018-07-26T04:00:00.000Z,2018-07-26T05:00:00.000Z,57.0
4949,244,2018-07-26T05:00:00.000Z,2018-07-26T06:00:00.000Z,60.2
4950,244,2018-07-26T06:00:00.000Z,2018-07-26T07:00:00.000Z,60.99
4951,244,2018-07-26T07:00:00.000Z,2018-07-26T08:00:00.000Z,78.9
4952,244,2018-07-26T08:00:00.000Z,2018-07-26T09:00:00.000Z,78.9
4953,244,2018-07-26T09:00:00.000Z,2018-07-26T10:00:00.000Z,78.9
4954,244,2018-07-26T10:00:00.000Z,2018-07-26T11:00:00.000Z,62.78999
4955,244,2018-07-26T11:00:00.000Z,2018-07-26T12:00:00.000Z,62.02
4956,244,2018-07-26T12:00:00.000Z,2018-07-26T13:00:00.000Z,59.68
4957,244,2018-07-26T13:00:00.000Z,2018-07-26T14:00:00.000Z,61.07999
4958,244,2018-07-26T14:00:00.000Z,2018-07-26T15:00:00.000Z,58.0
4959,244,2018-07-26T15:00:00.000Z,2018-07-26T16:00:00.000Z,59.0
4960,244,2018-07-26T16:00:00.000Z,2018-07-26T17:00:00.000Z,61.0
4961,244,2018-07-26T17:00:00.000Z,2018-07-26T18:00:00.000Z,82.0
4962,244,2018-07-26T18:00:00.000Z,2018-07-26T19:00:00.000Z,82.0
4963,244,2018-07-26T19:00:00.000Z,2018-07-26T20:00:00.000Z,56.54999
4964,244,2018-07-26T20:00:00.000Z,2018-07-26T21:00:00.000Z,56.54999
4965,244,2018-07-26T21:00:00.000Z,2018-07-26T22:00:00.000Z,55.5
4966,244,2018-07-26T22:00:00.000Z,2018-07-26T23:00:00.000Z,56.57999
4967,244,2018-07-26T23:00:00.000Z,2018-07-27T00:00:00.000Z,56.57999
4968,244,2018-07-27T00:00:00.000Z,2018-07-27T01:00:00.000Z,56.57999
4969,244,2018-07-27T01:00:00.000Z,2018-07-27T02:00:00.000Z,50.92
4970,244,2018-07-27T02:00:00.000Z,2018-07-27T03:00:00.000Z,46.43
4971,244,2018-07-27T03:00:00.000Z,2018-07-27T04:00:00.000Z,50.85999
4972,244,2018-07-27T04:00:00.000Z,2018-07-27T05:00:00.000Z,53.35
4973,244,2018-07-27T05:00:00.000Z,2018-07-27T06:00:00.000Z,81.0
4974,244,2018-07-27T06:00:00.000Z,2018-07-27T07:00:00.000Z,64.78
4975,244,2018-07-27T07:00:00.000Z,2018-07-27T08:00:00.000Z,64.23
4976,244,2018-07-27T08:00:00.000Z,2018-07-27T09:00:00.000Z,65.73
4977,244,2018-07-27T09:00:00.000Z,2018-07-27T10:00:00.000Z,78.9
4978,244,2018-07-27T10:00:00.000Z,2018-07-27T11:00:00.000Z,76.0
4979,244,2018-07-27T11:00:00.000Z,2018-07-27T12:00:00.000Z,76.0
4980,244,2018-07-27T12:00:00.000Z,2018-07-27T13:00:00.000Z,81.0
4981,244,2018-07-27T13:00:00.000Z,2018-07-27T14:00:00.000Z,81.0
4982,244,2018-07-27T14:00:00.000Z,2018-07-27T15:00:00.000Z,81.0
4983,244,2018-07-27T15:00:00.000Z,2018-07-27T16:00:00.000Z,81.0
4984,244,2018-07-27T16:00:00.000Z,2018-07-27T17:00:00.000Z,76.0
4985,244,2018-07-27T17:00:00.000Z,2018-07-27T18:00:00.000Z,60.45
4986,244,2018-07-27T18:00:00.000Z,2018-07-27T19:00:00.000Z,57.5
4987,244,2018-07-27T19:00:00.000Z,2018-07-27T20:00:00.000Z,57.5
4988,244,2018-07-27T20:00:00.000Z,2018-07-27T21:00:00.000Z,57.5
4989,244,2018-07-27T21:00:00.000Z,2018-07-27T22:00:00.000Z,55.53
4990,244,2018-07-27T22:00:00.000Z,2018-07-27T23:00:00.000Z,50.67
4991,244,2018-07-27T23:00:00.000Z,2018-07-28T00:00:00.000Z,51.35
4992,244,2018-07-28T00:00:00.000Z,2018-07-28T01:00:00.000Z,51.35
4993,244,2018-07-28T01:00:00.000Z,2018-07-28T02:00:00.000Z,51.35
4994,244,2018-07-28T02:00:00.000Z,2018-07-28T03:00:00.000Z,51.35
4995,244,2018-07-28T03:00:00.000Z,2018-07-28T04:00:00.000Z,50.72999
4996,244,2018-07-28T04:00:00.000Z,2018-07-28T05:00:00.000Z,47.04999
4997,244,2018-07-28T05:00:00.000Z,2018-07-28T06:00:00.000Z,49.85
4998,244,2018-07-28T06:00:00.000Z,2018-07-28T07:00:00.000Z,57.63
4999,244,2018-07-28T07:00:00.000Z,2018-07-28T08:00:00.000Z,59.21
5000,244,2018-07-28T08:00:00.000Z,2018-07-28T09:00:00.000Z,59.5
5001,244,2018-07-28T09:00:00.000Z,2018-07-28T10:00:00.000Z,59.18
5002,244,2018-07-28T10:00:00.000Z,2018-07-28T11:00:00.000Z,58.15999
5003,244,2018-07-28T11:00:00.000Z,2018-07-28T12:00:00.000Z,56.0
5004,244,2018-07-28T12:00:00.000Z,2018-07-28T13:00:00.000Z,54.0
5005,244,2018-07-28T13:00:00.000Z,2018-07-28T14:00:00.000Z,53.43999
5006,244,2018-07-28T14:00:00.000Z,2018-07-28T15:00:00.000Z,52.10999
5007,244,2018-07-28T15:00:00.000Z,2018-07-28T16:00:00.000Z,51.07
5008,244,2018-07-28T16:00:00.000Z,2018-07-28T17:00:00.000Z,55.53999
5009,244,2018-07-28T17:00:00.000Z,2018-07-28T18:00:00.000Z,57.63
5010,244,2018-07-28T18:00:00.000Z,2018-07-28T19:00:00.000Z,60.25
5011,244,2018-07-28T19:00:00.000Z,2018-07-28T20:00:00.000Z,60.29999
5012,244,2018-07-28T20:00:00.000Z,2018-07-28T21:00:00.000Z,60.29999
5013,244,2018-07-28T21:00:00.000Z,2018-07-28T22:00:00.000Z,58.68
5014,244,2018-07-28T22:00:00.000Z,2018-07-28T23:00:00.000Z,50.02
5015,244,2018-07-28T23:00:00.000Z,2018-07-29T00:00:00.000Z,46.74
5016,244,2018-07-29T00:00:00.000Z,2018-07-29T01:00:00.000Z,45.03999
5017,244,2018-07-29T01:00:00.000Z,2018-07-29T02:00:00.000Z,44.04999
5018,244,2018-07-29T02:00:00.000Z,2018-07-29T03:00:00.000Z,43.89999
5019,244,2018-07-29T03:00:00.000Z,2018-07-29T04:00:00.000Z,54.39999
5020,244,2018-07-29T04:00:00.000Z,2018-07-29T05:00:00.000Z,54.39999
5021,244,2018-07-29T05:00:00.000Z,2018-07-29T06:00:00.000Z,53.88
5022,244,2018-07-29T06:00:00.000Z,2018-07-29T07:00:00.000Z,57.0
5023,244,2018-07-29T07:00:00.000Z,2018-07-29T08:00:00.000Z,57.53999
5024,244,2018-07-29T08:00:00.000Z,2018-07-29T09:00:00.000Z,58.59
5025,244,2018-07-29T09:00:00.000Z,2018-07-29T10:00:00.000Z,58.59
5026,244,2018-07-29T10:00:00.000Z,2018-07-29T11:00:00.000Z,58.07
5027,244,2018-07-29T11:00:00.000Z,2018-07-29T12:00:00.000Z,58.07
5028,244,2018-07-29T12:00:00.000Z,2018-07-29T13:00:00.000Z,58.07
5029,244,2018-07-29T13:00:00.000Z,2018-07-29T14:00:00.000Z,58.07
5030,244,2018-07-29T14:00:00.000Z,2018-07-29T15:00:00.000Z,57.53999
5031,244,2018-07-29T15:00:00.000Z,2018-07-29T16:00:00.000Z,56.0
5032,244,2018-07-29T16:00:00.000Z,2018-07-29T17:00:00.000Z,52.84
5033,244,2018-07-29T17:00:00.000Z,2018-07-29T18:00:00.000Z,54.21
5034,244,2018-07-29T18:00:00.000Z,2018-07-29T19:00:00.000Z,54.64
5035,244,2018-07-29T19:00:00.000Z,2018-07-29T20:00:00.000Z,54.61999
5036,244,2018-07-29T20:00:00.000Z,2018-07-29T21:00:00.000Z,58.59
5037,244,2018-07-29T21:00:00.000Z,2018-07-29T22:00:00.000Z,58.59
5038,244,2018-07-29T22:00:00.000Z,2018-07-29T23:00:00.000Z,51.52
5039,244,2018-07-29T23:00:00.000Z,2018-07-30T00:00:00.000Z,48.11999
5040,244,2018-07-30T00:00:00.000Z,2018-07-30T01:00:00.000Z,45.67
5041,244,2018-07-30T01:00:00.000Z,2018-07-30T02:00:00.000Z,45.35
5042,244,2018-07-30T02:00:00.000Z,2018-07-30T03:00:00.000Z,45.06
5043,244,2018-07-30T03:00:00.000Z,2018-07-30T04:00:00.000Z,50.03
5044,244,2018-07-30T04:00:00.000Z,2018-07-30T05:00:00.000Z,52.56
5045,244,2018-07-30T05:00:00.000Z,2018-07-30T06:00:00.000Z,130.0
5046,244,2018-07-30T06:00:00.000Z,2018-07-30T07:00:00.000Z,108.0
5047,244,2018-07-30T07:00:00.000Z,2018-07-30T08:00:00.000Z,99.0
5048,244,2018-07-30T08:00:00.000Z,2018-07-30T09:00:00.000Z,74.15
5049,244,2018-07-30T09:00:00.000Z,2018-07-30T10:00:00.000Z,99.0
5050,244,2018-07-30T10:00:00.000Z,2018-07-30T11:00:00.000Z,100.0
5051,244,2018-07-30T11:00:00.000Z,2018-07-30T12:00:00.000Z,99.0
5052,244,2018-07-30T12:00:00.000Z,2018-07-30T13:00:00.000Z,100.0
5053,244,2018-07-30T13:00:00.000Z,2018-07-30T14:00:00.000Z,108.0
5054,244,2018-07-30T14:00:00.000Z,2018-07-30T15:00:00.000Z,139.0
5055,244,2018-07-30T15:00:00.000Z,2018-07-30T16:00:00.000Z,139.0
5056,244,2018-07-30T16:00:00.000Z,2018-07-30T17:00:00.000Z,90.0
5057,244,2018-07-30T17:00:00.000Z,2018-07-30T18:00:00.000Z,66.21999
5058,244,2018-07-30T18:00:00.000Z,2018-07-30T19:00:00.000Z,63.57999
5059,244,2018-07-30T19:00:00.000Z,2018-07-30T20:00:00.000Z,66.37999
5060,244,2018-07-30T20:00:00.000Z,2018-07-30T21:00:00.000Z,60.36999
5061,244,2018-07-30T21:00:00.000Z,2018-07-30T22:00:00.000Z,57.53999
5062,244,2018-07-30T22:00:00.000Z,2018-07-30T23:00:00.000Z,51.43999
5063,244,2018-07-30T23:00:00.000Z,2018-07-31T00:00:00.000Z,50.27
5064,244,2018-07-31T00:00:00.000Z,2018-07-31T01:00:00.000Z,50.18999
5065,244,2018-07-31T01:00:00.000Z,2018-07-31T02:00:00.000Z,49.68
5066,244,2018-07-31T02:00:00.000Z,2018-07-31T03:00:00.000Z,47.89999
5067,244,2018-07-31T03:00:00.000Z,2018-07-31T04:00:00.000Z,50.63
5068,244,2018-07-31T04:00:00.000Z,2018-07-31T05:00:00.000Z,53.07999
5069,244,2018-07-31T05:00:00.000Z,2018-07-31T06:00:00.000Z,120.04
5070,244,2018-07-31T06:00:00.000Z,2018-07-31T07:00:00.000Z,69.96999
5071,244,2018-07-31T07:00:00.000Z,2018-07-31T08:00:00.000Z,73.81
5072,244,2018-07-31T08:00:00.000Z,2018-07-31T09:00:00.000Z,109.0
5073,244,2018-07-31T09:00:00.000Z,2018-07-31T10:00:00.000Z,135.0
5074,244,2018-07-31T10:00:00.000Z,2018-07-31T11:00:00.000Z,139.0
5075,244,2018-07-31T11:00:00.000Z,2018-07-31T12:00:00.000Z,134.0
5076,244,2018-07-31T12:00:00.000Z,2018-07-31T13:00:00.000Z,135.0
5077,244,2018-07-31T13:00:00.000Z,2018-07-31T14:00:00.000Z,149.0
5078,244,2018-07-31T14:00:00.000Z,2018-07-31T15:00:00.000Z,120.0
5079,244,2018-07-31T15:00:00.000Z,2018-07-31T16:00:00.000Z,99.0
5080,244,2018-07-31T16:00:00.000Z,2018-07-31T17:00:00.000Z,68.90999
5081,244,2018-07-31T17:00:00.000Z,2018-07-31T18:00:00.000Z,68.42
5082,244,2018-07-31T18:00:00.000Z,2018-07-31T19:00:00.000Z,65.31999
5083,244,2018-07-31T19:00:00.000Z,2018-07-31T20:00:00.000Z,67.7
5084,244,2018-07-31T20:00:00.000Z,2018-07-31T21:00:00.000Z,63.68
5085,244,2018-07-31T21:00:00.000Z,2018-07-31T22:00:00.000Z,52.93
5086,244,2018-07-31T22:00:00.000Z,2018-07-31T23:00:00.000Z,50.32999
5087,244,2018-07-31T23:00:00.000Z,2018-08-01T00:00:00.000Z,49.64
5088,244,2018-08-01T00:00:00.000Z,2018-08-01T01:00:00.000Z,49.07
5089,244,2018-08-01T01:00:00.000Z,2018-08-01T02:00:00.000Z,48.64
5090,244,2018-08-01T02:00:00.000Z,2018-08-01T03:00:00.000Z,47.93999
5091,244,2018-08-01T03:00:00.000Z,2018-08-01T04:00:00.000Z,49.92
5092,244,2018-08-01T04:00:00.000Z,2018-08-01T05:00:00.000Z,53.29999
5093,244,2018-08-01T05:00:00.000Z,2018-08-01T06:00:00.000Z,99.0
5094,244,2018-08-01T06:00:00.000Z,2018-08-01T07:00:00.000Z,99.0
5095,244,2018-08-01T07:00:00.000Z,2018-08-01T08:00:00.000Z,109.0
5096,244,2018-08-01T08:00:00.000Z,2018-08-01T09:00:00.000Z,109.0
5097,244,2018-08-01T09:00:00.000Z,2018-08-01T10:00:00.000Z,80.04999
5098,244,2018-08-01T10:00:00.000Z,2018-08-01T11:00:00.000Z,80.01
5099,244,2018-08-01T11:00:00.000Z,2018-08-01T12:00:00.000Z,79.90999
5100,244,2018-08-01T12:00:00.000Z,2018-08-01T13:00:00.000Z,77.9
5101,244,2018-08-01T13:00:00.000Z,2018-08-01T14:00:00.000Z,77.87
5102,244,2018-08-01T14:00:00.000Z,2018-08-01T15:00:00.000Z,88.9
5103,244,2018-08-01T15:00:00.000Z,2018-08-01T16:00:00.000Z,88.9
5104,244,2018-08-01T16:00:00.000Z,2018-08-01T17:00:00.000Z,88.9
5105,244,2018-08-01T17:00:00.000Z,2018-08-01T18:00:00.000Z,88.9
5106,244,2018-08-01T18:00:00.000Z,2018-08-01T19:00:00.000Z,105.0
5107,244,2018-08-01T19:00:00.000Z,2018-08-01T20:00:00.000Z,55.97999
5108,244,2018-08-01T20:00:00.000Z,2018-08-01T21:00:00.000Z,65.4
5109,244,2018-08-01T21:00:00.000Z,2018-08-01T22:00:00.000Z,59.1
5110,244,2018-08-01T22:00:00.000Z,2018-08-01T23:00:00.000Z,59.6
5111,244,2018-08-01T23:00:00.000Z,2018-08-02T00:00:00.000Z,59.79999
5112,244,2018-08-02T00:00:00.000Z,2018-08-02T01:00:00.000Z,57.68999
5113,244,2018-08-02T01:00:00.000Z,2018-08-02T02:00:00.000Z,55.0
5114,244,2018-08-02T02:00:00.000Z,2018-08-02T03:00:00.000Z,55.0
5115,244,2018-08-02T03:00:00.000Z,2018-08-02T04:00:00.000Z,50.07999
5116,244,2018-08-02T04:00:00.000Z,2018-08-02T05:00:00.000Z,53.46999
5117,244,2018-08-02T05:00:00.000Z,2018-08-02T06:00:00.000Z,115.0
5118,244,2018-08-02T06:00:00.000Z,2018-08-02T07:00:00.000Z,109.0
5119,244,2018-08-02T07:00:00.000Z,2018-08-02T08:00:00.000Z,90.0
5120,244,2018-08-02T08:00:00.000Z,2018-08-02T09:00:00.000Z,90.0
5121,244,2018-08-02T09:00:00.000Z,2018-08-02T10:00:00.000Z,99.0
5122,244,2018-08-02T10:00:00.000Z,2018-08-02T11:00:00.000Z,68.09999
5123,244,2018-08-02T11:00:00.000Z,2018-08-02T12:00:00.000Z,67.71999
5124,244,2018-08-02T12:00:00.000Z,2018-08-02T13:00:00.000Z,65.23
5125,244,2018-08-02T13:00:00.000Z,2018-08-02T14:00:00.000Z,65.04999
5126,244,2018-08-02T14:00:00.000Z,2018-08-02T15:00:00.000Z,64.29
5127,244,2018-08-02T15:00:00.000Z,2018-08-02T16:00:00.000Z,64.95999
5128,244,2018-08-02T16:00:00.000Z,2018-08-02T17:00:00.000Z,63.28999
5129,244,2018-08-02T17:00:00.000Z,2018-08-02T18:00:00.000Z,58.29999
5130,244,2018-08-02T18:00:00.000Z,2018-08-02T19:00:00.000Z,56.10999
5131,244,2018-08-02T19:00:00.000Z,2018-08-02T20:00:00.000Z,56.5
5132,244,2018-08-02T20:00:00.000Z,2018-08-02T21:00:00.000Z,55.14
5133,244,2018-08-02T21:00:00.000Z,2018-08-02T22:00:00.000Z,53.93
5134,244,2018-08-02T22:00:00.000Z,2018-08-02T23:00:00.000Z,53.29999
5135,244,2018-08-02T23:00:00.000Z,2018-08-03T00:00:00.000Z,52.38
5136,244,2018-08-03T00:00:00.000Z,2018-08-03T01:00:00.000Z,50.28999
5137,244,2018-08-03T01:00:00.000Z,2018-08-03T02:00:00.000Z,49.53999
5138,244,2018-08-03T02:00:00.000Z,2018-08-03T03:00:00.000Z,49.65999
5139,244,2018-08-03T03:00:00.000Z,2018-08-03T04:00:00.000Z,50.28999
5140,244,2018-08-03T04:00:00.000Z,2018-08-03T05:00:00.000Z,56.29999
5141,244,2018-08-03T05:00:00.000Z,2018-08-03T06:00:00.000Z,85.0
5142,244,2018-08-03T06:00:00.000Z,2018-08-03T07:00:00.000Z,77.23
5143,244,2018-08-03T07:00:00.000Z,2018-08-03T08:00:00.000Z,77.21999
5144,244,2018-08-03T08:00:00.000Z,2018-08-03T09:00:00.000Z,76.57999
5145,244,2018-08-03T09:00:00.000Z,2018-08-03T10:00:00.000Z,73.48999
5146,244,2018-08-03T10:00:00.000Z,2018-08-03T11:00:00.000Z,76.23999
5147,244,2018-08-03T11:00:00.000Z,2018-08-03T12:00:00.000Z,73.01
5148,244,2018-08-03T12:00:00.000Z,2018-08-03T13:00:00.000Z,70.43
5149,244,2018-08-03T13:00:00.000Z,2018-08-03T14:00:00.000Z,69.89
5150,244,2018-08-03T14:00:00.000Z,2018-08-03T15:00:00.000Z,67.54999
5151,244,2018-08-03T15:00:00.000Z,2018-08-03T16:00:00.000Z,68.06999
5152,244,2018-08-03T16:00:00.000Z,2018-08-03T17:00:00.000Z,67.53
5153,244,2018-08-03T17:00:00.000Z,2018-08-03T18:00:00.000Z,60.2
5154,244,2018-08-03T18:00:00.000Z,2018-08-03T19:00:00.000Z,58.89999
5155,244,2018-08-03T19:00:00.000Z,2018-08-03T20:00:00.000Z,57.61999
